account_id,p_total_matches_played,p_total_kills,p_total_deaths,p_total_wins,p_total_assists,p_total_time_played,p_avg_kills,p_win_rate
906885939,818,4645,4681,423,8372,1677384,5.678484107579462,0.5171149144254279
906893390,668,5111,3509,347,6276,1327726,7.651197604790419,0.5194610778443114
907188368,1279,7505,8085,664,14283,2726044,5.867865519937451,0.5191555903049258
907210747,1140,10756,7217,561,8946,2116190,9.435087719298245,0.4921052631578947
907647212,604,4599,3858,324,6138,1235715,7.614238410596027,0.5364238410596026
907650290,884,9302,6032,550,6772,1587047,10.52262443438914,0.6221719457013575
907936966,874,5101,5175,489,10176,1579838,5.836384439359268,0.5594965675057209
908488082,39,420,216,25,427,71558,10.76923076923077,0.6410256410256411
908496794,906,7250,6425,481,9402,1730354,8.002207505518763,0.5309050772626932
908515218,929,6890,5269,527,11051,1830293,7.416576964477933,0.5672766415500539
908576621,1328,10829,5967,700,16088,2606950,8.154367469879517,0.5271084337349398
908779677,219,2084,1402,119,2413,397618,9.515981735159817,0.54337899543379
908899038,1155,8045,7617,588,9900,2277850,6.965367965367966,0.509090909090909
909019034,205,2282,809,120,2053,373025,11.13170731707317,0.5853658536585366
909166805,860,7975,6239,439,7578,1692601,9.273255813953488,0.5104651162790698
909291942,266,2009,1330,182,3096,443758,7.552631578947368,0.6842105263157895
909533314,1669,13339,13229,880,14028,3163085,7.992210904733374,0.5272618334331935
909900853,1039,7461,5594,525,9999,2080995,7.180943214629451,0.5052935514918191
909930000,952,7694,6999,506,8106,1828269,8.081932773109244,0.5315126050420168
910430966,291,2099,1700,185,3206,540313,7.213058419243986,0.6357388316151202
910839968,987,9442,6190,553,9763,1771730,9.566362715298885,0.5602836879432624
910867192,567,2669,4836,307,7341,1089984,4.707231040564374,0.5414462081128748
910903943,296,1653,874,156,2654,607430,5.58445945945946,0.527027027027027
911149423,232,1459,1358,114,3004,457946,6.288793103448276,0.49137931034482757
911247564,961,6324,6287,502,10061,1884946,6.580645161290323,0.522372528616025
911384398,809,6227,5749,404,7857,1646577,7.697156983930778,0.49938195302843014
911529611,1830,12183,11105,940,21798,3526359,6.657377049180328,0.5136612021857924
911856667,1156,7078,9310,637,13918,1954002,6.122837370242214,0.551038062283737
912304652,717,4270,7130,391,5077,1177588,5.955369595536959,0.5453277545327755
912340019,456,4248,3574,246,5045,870359,9.31578947368421,0.5394736842105263
912413839,350,2750,2160,181,3619,694929,7.857142857142857,0.5171428571428571
912536727,379,3333,3163,200,2569,673024,8.79419525065963,0.5277044854881267
912573355,876,6404,5653,453,9003,1708021,7.310502283105023,0.5171232876712328
912733459,271,3030,1502,174,2683,483692,11.180811808118081,0.6420664206642066
912775207,301,3632,1660,196,2910,518859,12.066445182724253,0.6511627906976745
912797101,898,9324,6015,465,8704,1737093,10.383073496659243,0.5178173719376392
912976229,117,912,994,52,754,222555,7.794871794871795,0.4444444444444444
913258485,963,7546,5263,506,10711,1893421,7.835929387331256,0.5254413291796469
913621809,644,4569,3425,322,5908,1395403,7.09472049689441,0.5
913675482,494,2928,2639,243,4185,1057432,5.9271255060728745,0.49190283400809715
913723777,16,349,54,16,133,23429,21.8125,1.0
913919884,281,2491,1347,158,2038,483308,8.864768683274022,0.5622775800711743
913964304,1061,10227,6828,645,11473,2101485,9.639019792648444,0.6079170593779454
914048357,223,2179,1236,131,2633,434777,9.771300448430493,0.5874439461883408
914148631,664,1854,3848,344,7759,1381828,2.7921686746987953,0.5180722891566265
914190770,556,6036,2215,344,6356,1091523,10.856115107913668,0.6187050359712231
914316537,1437,11308,10789,764,14757,2858947,7.869171885873347,0.5316631871955463
914383331,741,6111,3263,404,9887,1433664,8.246963562753036,0.5452091767881242
914388081,767,7862,5482,401,7362,1578311,10.2503259452412,0.5228161668839635
914391796,747,7236,5459,399,7095,1540956,9.686746987951807,0.5341365461847389
914436635,572,2938,3392,292,6309,1144725,5.136363636363637,0.5104895104895105
914440786,1219,9316,8479,626,11135,2302360,7.642329778506973,0.5135356849876949
914536932,173,1661,671,114,1555,308127,9.601156069364162,0.6589595375722543
914584361,326,2215,1896,183,3838,634571,6.794478527607362,0.5613496932515337
914611225,1407,11270,9490,712,12839,2774955,8.009950248756219,0.5060412224591329
914798612,538,3506,3033,284,5318,908921,6.516728624535316,0.5278810408921933
914874171,1133,8998,7250,597,12559,2301822,7.941747572815534,0.526919682259488
914913299,1572,14915,9682,854,13456,2682478,9.48791348600509,0.5432569974554707
914914385,58,669,280,45,658,111693,11.53448275862069,0.7758620689655172
914930368,934,7306,5484,575,10055,1699743,7.822269807280514,0.6156316916488223
915571620,578,4674,3976,322,5580,1141033,8.086505190311419,0.5570934256055363
915808246,1362,9418,8884,703,13712,2606238,6.914831130690161,0.5161527165932452
916221183,418,2825,2191,233,4157,846603,6.758373205741627,0.5574162679425837
916512668,759,7842,3076,525,8309,1329302,10.33201581027668,0.691699604743083
916551511,606,4679,4950,312,6161,1243222,7.721122112211221,0.5148514851485149
916785130,1563,15852,9893,819,13389,2873643,10.142034548944338,0.5239923224568138
917191256,601,4364,5306,305,6493,1170403,7.261231281198003,0.5074875207986689
917314880,994,8349,6529,499,9040,1930790,8.399396378269618,0.5020120724346077
917753304,1098,8278,7499,591,14134,2353970,7.539162112932605,0.5382513661202186
917815864,1023,6269,6841,538,12115,2131221,6.128054740957967,0.5259042033235581
917884749,232,2499,1493,145,2503,406522,10.77155172413793,0.625
917995842,1151,9119,6953,609,13860,2161666,7.922675933970461,0.529105125977411
918022386,468,2415,2148,240,5510,996262,5.160256410256411,0.5128205128205128
918074721,1210,7672,6918,633,13795,2328994,6.340495867768595,0.5231404958677686
918184063,508,4906,3651,246,4876,1030460,9.65748031496063,0.484251968503937
918428355,561,3350,3365,291,5692,1122370,5.971479500891266,0.5187165775401069
918664023,1119,10387,5593,696,12005,2031984,9.282394995531725,0.6219839142091153
918793084,1156,10080,10600,646,10333,2121153,8.719723183391004,0.5588235294117647
918793338,201,1519,1129,115,2102,328098,7.557213930348259,0.572139303482587
919161010,1114,9857,5286,590,10683,2062253,8.848294434470377,0.5296229802513465
919863082,995,6206,4175,511,10495,1952404,6.237185929648241,0.5135678391959799
919863839,754,3561,5513,393,7279,1531825,4.722811671087533,0.5212201591511937
919867545,1579,8901,10581,952,18509,2991471,5.637112096263458,0.6029132362254591
919887968,1264,8791,9410,683,13666,2433629,6.9549050632911396,0.5403481012658228
920125406,292,2399,1591,132,2942,539740,8.215753424657533,0.4520547945205479
920182563,663,6340,3320,357,6368,1333896,9.562594268476621,0.5384615384615384
920224746,779,7074,4230,425,8374,1516764,9.080872913992298,0.5455712451861361
920340662,688,4357,5477,375,7422,1426671,6.332848837209302,0.5450581395348837
920749373,956,6078,6281,516,9986,1881514,6.357740585774058,0.5397489539748954
920879367,1233,8775,9812,639,10636,2335336,7.116788321167883,0.5182481751824818
920907901,452,3601,2962,225,4660,806444,7.966814159292035,0.497787610619469
920933461,547,4494,4692,273,6030,1117591,8.215722120658135,0.4990859232175503
920952216,1005,7737,5290,521,9607,1941845,7.6985074626865675,0.5184079601990049
921273040,1175,10747,7689,656,13079,2153280,9.146382978723404,0.5582978723404255
921406531,923,7001,6489,451,11450,1871987,7.585048754062838,0.4886240520043337
921739824,1354,10003,8007,675,14313,2757603,7.387740029542098,0.4985228951255539
921962455,356,2124,1922,211,4843,676104,5.966292134831461,0.5926966292134831
922171629,192,1449,950,127,2298,380563,7.546875,0.6614583333333334
922527398,1587,11332,11543,824,14489,3024453,7.140516698172653,0.5192186515437933
922540074,1448,12237,7304,824,14210,2890022,8.45096685082873,0.569060773480663
922625492,596,1999,2662,303,7038,1157361,3.3540268456375837,0.5083892617449665
922761793,1149,8363,10638,593,11472,2246384,7.278503046127067,0.516100957354221
922773680,99,669,602,55,1124,189957,6.757575757575758,0.5555555555555556
923319313,1123,7131,7312,628,12540,2294425,6.349955476402493,0.5592163846838825
923444446,626,3895,3176,336,6494,1301850,6.222044728434505,0.536741214057508
923602661,344,1390,1677,184,3706,656538,4.040697674418604,0.5348837209302325
923878421,310,2784,1682,185,3590,603543,8.980645161290322,0.5967741935483871
923896203,858,6184,4242,451,8763,1638608,7.207459207459207,0.5256410256410257
924228666,265,2623,1815,137,3447,541421,9.89811320754717,0.5169811320754717
924276701,587,6410,3453,318,5760,1228638,10.919931856899488,0.5417376490630323
924812291,1471,13547,8032,842,13508,2604735,9.2093813732155,0.5723997280761387
924889838,1021,7001,6768,556,11310,1748037,6.857002938295788,0.544564152791381
924969004,846,7415,3743,457,7077,1552539,8.764775413711584,0.5401891252955082
925129450,914,8506,7487,464,8740,1757349,9.306345733041576,0.5076586433260394
925517881,1139,11255,8039,599,10258,2284475,9.881474978050921,0.5258999122036875
925574807,1043,8685,6241,542,11176,2157339,8.326941514860978,0.5196548418024928
925686537,559,4349,3428,273,4747,1119846,7.779964221824687,0.4883720930232558
925866735,1218,9328,10281,629,14589,2451247,7.658456486042693,0.5164203612479474
925870906,1224,7343,8180,651,13864,2447198,5.999183006535947,0.5318627450980392
926208455,382,2453,1461,231,3844,776631,6.4214659685863875,0.6047120418848168
926311563,1029,6556,6514,540,10514,2027714,6.371234207968902,0.5247813411078717
926460209,592,4874,4751,322,5841,1067539,8.233108108108109,0.543918918918919
927624769,1,2,9,0,1,2407,2.0,0.0
927747116,1585,12925,8697,851,16249,3056273,8.154574132492113,0.5369085173501578
927754897,2316,20251,19699,1195,20959,4471435,8.743955094991364,0.5159758203799655
928024057,506,3119,3088,262,6168,990742,6.164031620553359,0.5177865612648221
931376578,892,7455,5886,460,9479,1809191,8.35762331838565,0.515695067264574
931461360,1487,17174,9051,907,12167,2975053,11.549428379287155,0.6099529253530599
931547205,873,5802,3612,442,10518,1703045,6.646048109965636,0.5063001145475372
932635856,701,4526,3998,360,8323,1399071,6.456490727532097,0.5135520684736091
933099263,429,2475,2960,228,4905,807577,5.769230769230769,0.5314685314685315
934106926,1011,9628,7196,543,8813,1931691,9.52324431256182,0.5370919881305638
934148390,1029,7136,6054,555,12010,1820138,6.93488824101069,0.5393586005830904
934418817,1253,9915,9161,650,12565,2459028,7.913008778930567,0.518754988028731
934880730,1023,4936,6185,578,13146,2029118,4.825024437927664,0.5650048875855328
935736018,1241,12142,6559,667,14705,2386965,9.784045124899274,0.5374697824335214
936081739,163,899,892,100,1685,280163,5.515337423312883,0.6134969325153374
936494523,194,1597,1262,103,1684,404468,8.231958762886597,0.5309278350515464
936712715,806,6047,4232,417,7784,1669306,7.502481389578164,0.5173697270471465
937650401,634,4945,4891,344,6568,1191297,7.799684542586751,0.5425867507886435
938729056,1335,9553,10792,712,13600,2591681,7.155805243445693,0.5333333333333333
941977179,423,3342,2004,270,3952,782850,7.900709219858156,0.6382978723404256
942085791,309,2663,1507,177,3726,572331,8.618122977346278,0.5728155339805825
942125576,1000,9772,6816,552,10702,2081804,9.772,0.552
942909080,778,5571,4629,416,7690,1509827,7.160668380462725,0.5347043701799485
943478683,965,6235,4988,501,11939,2061657,6.461139896373057,0.5191709844559586
944499586,274,2581,1215,169,3051,511054,9.41970802919708,0.6167883211678832
948433997,646,5336,5494,334,7093,1205147,8.260061919504643,0.5170278637770898
948941008,1002,9315,7614,518,10332,2030768,9.296407185628743,0.5169660678642715
951370173,2299,18485,18159,1156,23868,4461287,8.040452370595911,0.5028273162244454
951692856,965,8370,4502,556,11410,1649482,8.67357512953368,0.5761658031088083
951978031,1045,6835,6131,551,11501,1857270,6.54066985645933,0.5272727272727272
952244249,443,2997,3045,227,4654,934327,6.765237020316027,0.5124153498871332
952992220,144,1242,1172,75,1488,261395,8.625,0.5208333333333334
953308151,1019,8718,4619,529,9406,2034524,8.555446516192346,0.5191364082433758
953899231,1509,9824,9612,778,13084,3112788,6.510271703114645,0.5155732273028496
954304168,801,5958,6198,422,9290,1564211,7.438202247191011,0.5268414481897628
955173164,1377,9086,6858,697,14642,2758886,6.59840232389252,0.5061728395061729
957156088,1237,8726,7213,624,14662,2545985,7.054163298302345,0.5044462409054163
957234943,1485,11410,6934,763,15646,2895019,7.683501683501683,0.5138047138047138
957347022,906,8107,6808,474,8731,1754424,8.948123620309051,0.5231788079470199
957622850,587,3707,3240,330,7274,1084491,6.3151618398637135,0.5621805792163543
958156650,686,3158,5314,377,9290,1327446,4.603498542274052,0.5495626822157434
958663017,501,3215,2215,290,5818,1034978,6.417165668662674,0.5788423153692615
960670250,1386,14108,11240,743,10220,2655694,10.178932178932179,0.536075036075036
960847837,286,1847,1500,154,3402,559658,6.458041958041958,0.5384615384615384
964736227,1092,8224,5686,564,11614,2055256,7.531135531135531,0.5164835164835165
965367919,968,8390,6347,484,10332,2034846,8.667355371900827,0.5
966142762,1218,9463,8482,621,12136,2374657,7.769293924466338,0.5098522167487685
966228537,1490,8871,9211,792,16935,2848497,5.9536912751677855,0.5315436241610738
967187328,347,2401,1723,175,3830,637245,6.9193083573487035,0.5043227665706052
967464000,314,2231,1423,186,3889,566380,7.1050955414012735,0.5923566878980892
967579380,660,5461,4119,339,7608,1352823,8.274242424242424,0.5136363636363637
968418691,1352,13625,8951,731,14473,2673301,10.07766272189349,0.540680473372781
968751517,89,722,403,49,819,173599,8.112359550561798,0.550561797752809
969004049,408,3058,3189,234,3522,718600,7.495098039215686,0.5735294117647058
969113214,1724,16930,9361,942,17794,3045629,9.820185614849187,0.5464037122969838
969146592,998,8095,5716,513,9832,1876728,8.11122244488978,0.5140280561122245
969626511,870,8680,10334,484,7222,1690782,9.977011494252874,0.5563218390804597
969820043,379,2402,2155,191,4744,696841,6.337730870712401,0.503957783641161
969975089,360,2609,2340,206,4439,650630,7.247222222222222,0.5722222222222222
970045709,635,5688,3533,343,5786,1219785,8.95748031496063,0.5401574803149606
970142860,1531,11989,12136,789,14304,2848207,7.830829523187459,0.5153494448073155
970256457,565,4147,3751,296,7214,1142139,7.3398230088495575,0.5238938053097345
970606258,885,5550,5913,483,9228,1639099,6.271186440677966,0.5457627118644067
971597513,616,4604,3850,314,6015,1143794,7.474025974025974,0.5097402597402597
971844406,140,1193,904,87,1714,280370,8.521428571428572,0.6214285714285714
972066872,1440,12009,8584,749,14853,2896988,8.339583333333334,0.5201388888888889
972835268,860,5108,6446,435,8202,1708674,5.93953488372093,0.5058139534883721
973639326,218,2533,1568,131,1810,422747,11.619266055045872,0.6009174311926605
975530418,546,4387,3072,277,6612,1047150,8.034798534798535,0.5073260073260073
978120226,2857,19213,19720,1488,25897,5759447,6.7248862443122155,0.5208260413020651
979124611,368,3106,3582,182,3553,793620,8.440217391304348,0.4945652173913043
980023123,571,5728,3712,325,5712,1127767,10.031523642732049,0.5691768826619965
981283069,892,7363,4400,491,8225,1808383,8.254484304932735,0.5504484304932735
981430529,431,4664,1698,252,4762,847315,10.821345707656613,0.5846867749419954
983286466,740,4860,3819,390,7377,1551984,6.5675675675675675,0.527027027027027
983553086,655,4420,3243,341,6115,1270576,6.748091603053435,0.5206106870229008
983563438,340,2802,2261,164,3449,667657,8.241176470588234,0.4823529411764706
984254212,1379,12318,7115,776,15887,2318870,8.93255982596084,0.5627266134880348
984351185,196,1856,738,127,2808,423245,9.46938775510204,0.6479591836734694
984717560,322,3389,1948,201,3534,664688,10.524844720496894,0.6242236024844721
986370608,78,421,468,45,1043,144884,5.397435897435898,0.5769230769230769
986705261,188,1244,1303,113,2177,348158,6.617021276595745,0.601063829787234
987493690,1116,7841,8104,630,12694,1985756,7.025985663082437,0.5645161290322581
987705695,915,9979,4956,491,8379,1626336,10.906010928961749,0.5366120218579234
987712322,585,3499,4130,324,5712,1066809,5.981196581196581,0.5538461538461539
989833952,1342,6448,8543,706,13718,2714555,4.804769001490313,0.526080476900149
990360714,383,3393,1886,216,4650,732623,8.859007832898172,0.5639686684073107
990497125,557,3651,3415,303,5826,1102082,6.55475763016158,0.5439856373429084
991044819,1224,10144,9965,676,11347,2117477,8.287581699346406,0.5522875816993464
